id,store,promo,region,promodate,active
290960375829,625933,176321,191747,2013-03-28,0.0
89431533650,625933,37568,191747,2013-03-16,0.0
55564161431,1137612,176321,296095,2013-03-27,0.0
164558170331,96431,176321,157815,2013-03-25,0.0
130163987857,625933,37568,191747,2013-03-13,0.0
283969935709,625933,37568,191747,2013-03-15,0.0
86337320987,625933,37568,191747,2013-03-15,0.0
267675962747,441373,37568,115119,2013-03-15,0.0
122280959081,625933,17125,191747,2013-03-25,0.0
174006893407,402755,97335,203586,2013-03-25,0.0
36106098705,241369,37568,278897,2013-03-14,0.0
123788209554,489461,176321,167995,2013-03-30,0.0
35100068156,527828,209524,165933,2013-03-29,0.0
27722417920,625933,108252,191747,2013-03-15,0.0
93226220093,285434,108252,36431,2013-03-14,0.0
211367408367,283586,176321,5506,2013-03-30,0.0
176859861654,190472,176321,284893,2013-03-25,0.0
241194484245,445592,176321,67664,2013-03-26,0.0
127704184832,738137,108252,191747,2013-03-13,0.0
222492018588,405412,176321,296095,2013-03-30,0.0
260439589599,241369,176321,278897,2013-03-31,1.0
60980596644,625933,37568,191747,2013-03-16,0.0
170753235693,625933,176321,191747,2013-03-28,0.0
9913293765,1050704,17125,48013,2013-03-25,0.0
41981748919,239062,176321,272856,2013-03-25,0.0
235767333634,740794,176321,203586,2013-03-30,1.0
281589773848,1053332,176321,180548,2013-03-29,0.0
167589423758,946941,170791,180548,2013-03-30,0.0
9982855330,527828,209524,165933,2013-03-15,1.0
286836191212,527828,209524,165933,2013-03-02,1.0
60830259391,405412,176321,296095,2013-03-25,0.0
214340683959,190472,176321,284893,2013-03-27,1.0
63463321064,625933,176321,191747,2013-03-25,0.0
62816532340,946941,176321,180548,2013-03-25,0.0
280948726168,625933,176321,191747,2013-03-27,0.0
224475456940,527828,209524,165933,2013-03-28,1.0
32087118296,625933,108252,191747,2013-03-17,0.0
21914273542,276400,177412,276730,2013-03-25,0.0
287371185481,625933,176321,191747,2013-03-27,0.0
199713938726,775321,176321,274861,2013-03-26,1.0
132549957145,876095,108252,323706,2013-03-15,0.0
217116750960,946941,176321,180548,2013-03-30,0.0
44131938003,285434,37568,36431,2013-03-16,0.0
22994218187,740794,176321,203586,2013-03-27,0.0
261696483492,527828,209524,165933,2013-03-13,1.0
294710748383,1026678,176321,278897,2013-03-25,1.0
194080448567,441373,176321,115119,2013-03-28,0.0
236335452088,445592,176321,67664,2013-03-28,0.0
50535290622,527828,209524,165933,2013-03-16,0.0
135313783949,876095,176321,323706,2013-03-26,0.0
108527539726,625933,37568,191747,2013-03-16,0.0
160776668385,285434,176321,36431,2013-03-27,0.0
282056751602,285434,108252,36431,2013-03-26,0.0
28902708336,441373,97335,115119,2013-03-25,0.0
163376298545,1091944,108252,165933,2013-03-15,0.0
241921547473,61430,176321,165933,2013-03-25,0.0
201024214176,422416,176321,42449,2013-03-25,0.0
289659002585,946941,176321,180548,2013-03-28,0.0
37606927376,990955,108252,25613,2013-03-16,1.0
40491239738,402755,176321,203586,2013-03-29,0.0
7661842526,129911,176321,115119,2013-03-25,0.0
283514045650,990955,176321,25613,2013-03-25,0.0
271866547497,369707,176321,167995,2013-03-25,0.0
108274761778,625933,176321,191747,2013-03-25,0.0
63608785431,129911,176321,115119,2013-03-29,1.0
268420400493,367489,37568,325318,2013-03-14,0.0
240369603666,860548,108252,243820,2013-03-29,0.0
150252598203,625933,176321,191747,2013-03-25,0.0
139161008383,527828,209524,165933,2013-03-30,1.0
14801728543,953436,37568,296095,2013-03-13,0.0
291913331755,355471,176321,132336,2013-03-29,1.0
143814824543,625933,176321,191747,2013-03-28,0.0
106915007636,129911,176321,115119,2013-03-28,0.0
190146597836,283586,176321,5506,2013-03-25,0.0
200723074250,775321,176321,274861,2013-03-26,0.0
198750714674,738137,176321,191747,2013-03-28,0.0
147940892502,241369,209524,278897,2013-03-13,1.0
36345870676,61430,176321,165933,2013-03-28,0.0
104278672048,306287,176321,109369,2013-03-26,0.0
277428870283,422416,176321,42449,2013-03-25,0.0
228787957787,1091944,176321,165933,2013-03-27,0.0
187386058980,96431,176321,157815,2013-03-26,0.0
297404847397,625933,214816,191747,2013-03-17,0.0
238319644629,276400,108252,276730,2013-03-24,0.0
284352215300,271394,176321,274861,2013-03-25,1.0
287945527210,355471,176321,132336,2013-03-27,0.0
250794414209,672234,176321,276730,2013-03-26,1.0
215774575136,1149609,176321,42773,2013-03-25,0.0
294404282217,625933,176321,191747,2013-03-29,1.0
51113154243,7845,176321,243820,2013-03-29,0.0
98412094017,299747,176321,140529,2013-03-28,1.0
190744263180,405412,200736,296095,2013-03-30,0.0
138081367808,129911,69839,115119,2013-03-26,0.0
230801159314,625933,37568,191747,2013-03-28,1.0
149603894785,527828,209524,165933,2013-03-01,0.0
119249100463,740794,65353,203586,2013-03-30,0.0
229068830472,672234,176321,276730,2013-03-28,0.0
35247862796,465875,176321,42773,2013-03-25,1.0
84749052182,367489,176321,325318,2013-03-31,0.0
134609266675,369707,176321,167995,2013-03-29,0.0
10575885145,299747,176321,140529,2013-03-27,0.0
167576786994,527828,176321,165933,2013-03-25,0.0
31911758664,457755,176321,191747,2013-03-27,0.0
188530543515,740794,176321,203586,2013-03-30,0.0
145641686415,1072300,176321,191747,2013-03-26,0.0
86150435419,276400,108252,276730,2013-03-16,0.0
285748510142,82449,176321,243820,2013-03-25,1.0
242087589839,285434,108252,36431,2013-03-15,0.0
17041658866,360979,176321,62416,2013-03-25,0.0
271223192593,355471,176321,132336,2013-03-26,0.0
138737252957,860548,69839,243820,2013-03-25,0.0
110293964063,527828,209524,165933,2013-03-05,1.0
63843450106,565318,170791,42449,2013-03-30,0.0
172830921402,553974,176321,206022,2013-03-25,1.0
33440688279,625933,176321,191747,2013-03-30,0.0
17549737815,276400,108252,276730,2013-03-20,0.0
189307879783,625933,108252,191747,2013-03-16,0.0
79110407080,457755,176321,191747,2013-03-30,0.0
115422215699,441373,37568,115119,2013-03-22,0.0
44435554081,527828,209524,165933,2013-03-17,1.0
174740181599,860548,176321,243820,2013-03-27,0.0
157410127526,546386,17125,48013,2013-03-25,0.0
78237359701,485613,176321,132336,2013-03-28,0.0
291863643746,465875,176321,42773,2013-03-27,0.0
36529942407,860548,176321,243820,2013-03-28,0.0
236789629718,527828,209524,165933,2013-03-28,1.0
79648346697,527828,209524,165933,2013-03-01,1.0
220149715797,740794,176321,203586,2013-03-28,0.0
290473051334,625933,176321,191747,2013-03-27,0.0
279544837210,672234,176321,276730,2013-03-28,1.0
19854760705,876095,37568,323706,2013-03-24,0.0
153782649312,367489,176321,325318,2013-03-26,0.0
118584401665,402755,176321,203586,2013-03-25,0.0
1928863816,441373,176321,115119,2013-03-25,0.0
141912277148,927995,176321,243820,2013-03-27,0.0
179117462947,738137,176321,191747,2013-03-28,0.0
6263212390,876095,73739,323706,2013-03-25,0.0
90866570336,285434,108252,36431,2013-03-14,0.0
161937393245,738137,176321,191747,2013-03-25,0.0
9581310587,740794,65353,203586,2013-03-30,0.0
57008299216,441373,73739,115119,2013-03-25,0.0
146687075106,89397,176321,48013,2013-03-27,0.0
121292859262,625933,73739,191747,2013-03-26,0.0
228066238032,625933,17125,191747,2013-03-26,0.0
199571260234,1155220,176321,191747,2013-03-26,0.0
30539872684,355471,176321,132336,2013-03-28,0.0
78374363702,190472,176321,284893,2013-03-28,1.0
199836608986,89397,176321,48013,2013-03-25,0.0
253261830186,168262,176321,36431,2013-03-28,1.0
96793076478,527828,209524,165933,2013-03-02,1.0
31110256866,860548,108252,243820,2013-03-15,0.0
175770177681,271394,176321,274861,2013-03-26,0.0
256987928494,285434,176321,36431,2013-03-30,0.0
163802606269,465875,176321,42773,2013-03-30,1.0
24888660183,625933,176321,191747,2013-03-25,0.0
116051975092,527828,209524,165933,2013-03-16,1.0
7854178177,1137612,170791,296095,2013-03-30,0.0
118483022794,953436,176321,296095,2013-03-25,0.0
243016814301,457755,176321,191747,2013-03-26,0.0
264237670090,285434,176321,36431,2013-03-30,0.0
268599254467,625933,108252,191747,2013-03-14,0.0
23061233255,441373,37568,115119,2013-03-14,0.0
290958097605,625933,176321,191747,2013-03-30,0.0
22229719897,441373,73739,115119,2013-03-26,0.0
212305979496,625933,37568,191747,2013-03-16,0.0
96877911710,376928,209524,274861,2013-03-23,0.0
298312235164,703493,176321,157815,2013-03-25,0.0
16751178349,285434,17125,36431,2013-03-27,0.0
83112704019,1056730,176321,5506,2013-03-26,1.0
74045057810,876095,108252,323706,2013-03-17,0.0
148698228069,457755,176321,191747,2013-03-25,1.0
295204157472,625933,37568,191747,2013-03-13,0.0
65762857059,283586,176321,5506,2013-03-27,0.0
123381629727,1091944,108252,165933,2013-03-23,0.0
291582793324,625933,37568,191747,2013-03-16,1.0
124878937705,527828,209524,165933,2013-03-02,0.0
89289866712,527828,209524,165933,2013-03-12,0.0
32742167065,367489,176321,325318,2013-03-27,0.0
113361707997,285434,176321,36431,2013-03-27,0.0
225289230939,527828,209524,165933,2013-03-04,0.0
132127829002,402755,37568,203586,2013-03-15,0.0
71989217799,876095,108252,323706,2013-03-13,0.0
231769989702,625933,176321,191747,2013-03-25,0.0
27687174108,876095,176321,323706,2013-03-25,1.0
270123136221,422416,176321,42449,2013-03-27,1.0
63774339148,625933,176321,191747,2013-03-27,0.0
214498024389,775321,176321,274861,2013-03-27,0.0
210200367362,625933,108252,191747,2013-03-17,0.0
272954098287,625933,176321,191747,2013-03-29,0.0
202757204164,625933,177412,191747,2013-03-25,0.0
240488094611,239062,176321,272856,2013-03-25,1.0
37717857436,271394,214816,274861,2013-03-17,1.0
285813873814,927995,176321,243820,2013-03-29,1.0
76040104688,422416,176321,42449,2013-03-25,0.0
298107028151,405412,176321,296095,2013-03-30,0.0
123420498677,860548,176321,243820,2013-03-25,0.0
64964595551,376928,209524,274861,2013-03-01,1.0
266017879602,625933,37568,191747,2013-03-13,1.0
74528746393,1149609,170791,42773,2013-03-30,0.0
21052055126,441373,108252,115119,2013-03-16,0.0
222189420736,285434,177412,36431,2013-03-27,0.0
241130170392,405412,176321,296095,2013-03-30,1.0
115662693431,625933,108252,191747,2013-03-24,0.0
217109208865,990955,108252,25613,2013-03-28,0.0
158601215573,672234,176321,276730,2013-03-26,0.0
9578658260,625933,37568,191747,2013-03-13,0.0
47185111114,625933,176321,191747,2013-03-30,0.0
241787400346,323749,108252,42449,2013-03-13,0.0
87551326630,876095,69839,323706,2013-03-25,0.0
236246878758,876095,108252,323706,2013-03-22,0.0
132107394059,876095,17125,323706,2013-03-27,0.0
116689302804,129911,73739,115119,2013-03-28,1.0
54572678307,239062,176321,272856,2013-03-25,1.0
59033150263,96431,176321,157815,2013-03-29,0.0
67918337909,946941,176321,180548,2013-03-28,0.0
88642190230,476177,176321,293974,2013-03-29,1.0
51329703680,625933,37568,191747,2013-03-13,0.0
6487140494,625933,108252,191747,2013-03-14,0.0
285752856502,1050704,176321,48013,2013-03-25,1.0
8481524241,625933,37568,191747,2013-03-16,0.0
186049432099,876095,176321,323706,2013-03-25,0.0
59704351539,445592,176321,67664,2013-03-28,0.0
231802039636,625933,37568,191747,2013-03-16,0.0
245828307814,1091944,176321,165933,2013-03-26,0.0
51843382556,402755,17125,203586,2013-03-25,0.0
147297821780,285434,176321,36431,2013-03-26,0.0
13850369544,283586,176321,5506,2013-03-25,0.0
217814976441,117221,176321,7892,2013-03-26,1.0
206326721368,82449,176321,243820,2013-03-31,0.0
225915791320,1091944,108252,165933,2013-03-15,0.0
101052418424,1050704,176321,48013,2013-03-26,0.0
204054588037,405412,176321,296095,2013-03-30,0.0
40140958845,405412,37568,296095,2013-03-17,0.0
182550107403,876095,176321,323706,2013-03-30,0.0
168221613580,953436,170791,296095,2013-03-30,1.0
24871505834,527828,209524,165933,2013-03-01,0.0
163925275685,775321,176321,274861,2013-03-26,0.0
106380126549,860548,73739,243820,2013-03-25,0.0
55407673715,405412,176321,296095,2013-03-25,0.0
60840274267,625933,37568,191747,2013-03-16,0.0
85202984055,367489,176321,325318,2013-03-26,0.0
294883032342,625933,108252,191747,2013-03-13,0.0
164593749224,1050704,97335,48013,2013-03-27,0.0
153637480158,402755,37568,203586,2013-03-15,0.0
124951810557,625933,37568,191747,2013-03-13,0.0
3634088922,546386,176321,48013,2013-03-27,1.0
130766076531,876095,97335,323706,2013-03-27,0.0
246547680365,285434,176321,36431,2013-03-30,0.0
286502423991,306287,176321,109369,2013-03-25,1.0
120215303499,876095,176321,323706,2013-03-31,0.0
21714679444,876095,176321,323706,2013-03-25,0.0
147156459505,625933,73739,191747,2013-03-26,0.0
77398912995,376928,209524,274861,2013-03-02,1.0
35328665617,241369,209524,278897,2013-03-01,1.0
139421049611,422416,176321,42449,2013-03-26,0.0
50634201391,860548,177412,243820,2013-03-25,0.0
138340169483,527828,209524,165933,2013-03-02,1.0
38768888663,625933,108252,191747,2013-03-16,0.0
31540764265,946941,176321,180548,2013-03-27,1.0
177455041129,625933,37568,191747,2013-03-24,0.0
206529459188,271394,176321,274861,2013-03-27,0.0
254216521938,457755,176321,191747,2013-03-25,0.0
36973744430,1053332,176321,180548,2013-03-27,0.0
185821832166,876095,176321,323706,2013-03-27,0.0
273526674989,31747,108252,36835,2013-03-13,0.0
98621490073,445592,176321,67664,2013-03-26,0.0
190794829541,527828,176321,165933,2013-03-25,0.0
103397874386,887954,108252,36431,2013-03-22,0.0
19361522681,1059879,176321,165933,2013-03-28,1.0
66095748225,168262,176321,36431,2013-03-26,0.0
9862725589,876095,17125,323706,2013-03-27,1.0
228161267327,402755,37568,203586,2013-03-13,0.0
266200446704,239062,176321,272856,2013-03-25,0.0
57110362359,527828,209524,165933,2013-03-13,0.0
215026463923,276400,214816,276730,2013-03-18,0.0
280252319528,672234,176321,276730,2013-03-25,0.0
143145507276,1050704,176321,48013,2013-03-27,0.0
169320968506,1050704,176321,48013,2013-03-25,0.0
74362616256,553974,176321,206022,2013-03-25,0.0
16924954293,625933,37568,191747,2013-03-15,0.0
225355132323,527828,214816,165933,2013-03-21,0.0
271034229434,405412,176321,296095,2013-03-28,0.0
242630674570,61430,176321,165933,2013-03-27,0.0
124535102452,625933,108252,191747,2013-03-18,0.0
56180330977,625933,97335,191747,2013-03-25,0.0
117183709729,285434,65353,36431,2013-03-31,0.0
222038373452,241369,209524,278897,2013-03-16,1.0
17179677174,367489,176321,325318,2013-03-29,0.0
227145209815,740794,176321,203586,2013-03-26,0.0
245429275492,527828,209524,165933,2013-03-01,0.0
198916426450,241369,209524,278897,2013-03-23,0.0
267724991160,285434,108252,36431,2013-03-16,0.0
112074479783,625933,37568,191747,2013-03-13,0.0
239578675944,527828,108252,165933,2013-03-30,0.0
86414541275,625933,176321,191747,2013-03-25,0.0
62815917404,1149609,176321,42773,2013-03-25,0.0
149986365063,30349,170791,296095,2013-03-30,1.0
183261454912,441373,176321,115119,2013-03-27,0.0
90263170668,402755,176321,203586,2013-03-25,1.0
116198890331,625933,108252,191747,2013-03-27,0.0
263316890844,625933,37568,191747,2013-03-16,0.0
239007096677,740794,176321,203586,2013-03-28,0.0
217206726464,129911,73739,115119,2013-03-25,0.0
72126575315,285434,108252,36431,2013-03-14,0.0
153814177974,465875,176321,42773,2013-03-25,0.0
232702028277,876095,176321,323706,2013-03-25,1.0
230382404549,96431,170791,157815,2013-03-30,0.0
116064352855,422416,176321,42449,2013-03-26,0.0
294559964384,31747,108252,36835,2013-03-14,0.0
289459813547,625933,37568,191747,2013-03-15,0.0
11547366346,876095,97335,323706,2013-03-26,1.0
138599708444,553974,176321,206022,2013-03-30,0.0
216856764258,625933,108252,191747,2013-03-28,0.0
203846987013,422416,176321,42449,2013-03-26,1.0
51611018764,876095,69839,323706,2013-03-26,0.0
150397463917,625933,176321,191747,2013-03-28,1.0
241261848126,1053332,176321,180548,2013-03-26,0.0
241625611279,527828,209524,165933,2013-03-01,1.0
217160493149,441373,37568,115119,2013-03-24,0.0
67148468445,150085,176321,278897,2013-03-25,1.0
4699254177,1053332,176321,180548,2013-03-27,1.0
136603198567,285434,108252,36431,2013-03-17,0.0
271763781579,625933,176321,191747,2013-03-28,0.0
206503750259,485613,176321,132336,2013-03-27,0.0
48110812209,355471,214816,132336,2013-03-15,0.0
171672755816,276400,108252,276730,2013-03-18,0.0
15460774664,625933,176321,191747,2013-03-25,0.0
101116054018,625933,108252,191747,2013-03-13,0.0
279402591955,527828,209524,165933,2013-03-22,1.0
251846591190,402755,108252,203586,2013-03-13,0.0
270696800904,553974,176321,206022,2013-03-27,1.0
51451644511,285434,108252,36431,2013-03-20,0.0
247181885362,285434,176321,36431,2013-03-28,0.0
161462421673,876095,108252,323706,2013-03-17,1.0
135550551704,625933,37568,191747,2013-03-14,0.0
119816702644,61430,176321,165933,2013-03-25,0.0
266139514168,625933,177412,191747,2013-03-27,1.0
206223536526,553974,176321,206022,2013-03-29,0.0
54990042835,860548,176321,243820,2013-03-30,0.0
166004317057,355471,176321,132336,2013-03-26,0.0
298482797267,465875,176321,42773,2013-03-29,0.0
116456143110,283586,176321,5506,2013-03-30,0.0
231945893451,336893,176321,157815,2013-03-27,0.0
209491854657,457755,176321,191747,2013-03-29,0.0
168216031157,876095,108252,323706,2013-03-16,0.0
166783868834,82449,176321,243820,2013-03-30,0.0
296319779506,271394,176321,274861,2013-03-27,0.0
44771385253,276400,176321,276730,2013-03-31,0.0
229501809789,355471,176321,132336,2013-03-27,1.0
216218839007,876095,176321,323706,2013-03-27,0.0
275801997089,625933,108252,191747,2013-03-16,0.0
121947774511,625933,108252,191747,2013-03-17,0.0
272504736927,283586,176321,5506,2013-03-25,1.0
131913143610,299747,176321,140529,2013-03-26,0.0
107186094674,414780,176321,62416,2013-03-26,0.0
42830837624,402755,176321,203586,2013-03-30,0.0
259882018502,625933,37568,191747,2013-03-23,0.0
279312463689,405412,176321,296095,2013-03-27,1.0
148414595233,1053332,176321,180548,2013-03-27,0.0
93425618386,876095,108252,323706,2013-03-14,0.0
23755131429,117221,176321,7892,2013-03-25,0.0
289894252450,946941,176321,180548,2013-03-25,1.0
209766708255,946941,176321,180548,2013-03-28,0.0
230689582424,262773,176321,180548,2013-03-27,0.0
82395839339,1137612,89784,296095,2013-03-30,0.0
29455065154,190472,214816,284893,2013-03-23,0.0
49154706433,625933,176321,191747,2013-03-29,0.0
164097883195,96431,176321,157815,2013-03-26,0.0
150639639974,1050704,176321,48013,2013-03-28,0.0
84342970778,96431,176321,157815,2013-03-25,1.0
132489271655,625933,176321,191747,2013-03-30,0.0
4224337504,625933,37568,191747,2013-03-13,0.0
147919582667,672234,176321,276730,2013-03-26,0.0
47663889256,616660,176321,67664,2013-03-25,0.0
154205216812,276400,97335,276730,2013-03-27,0.0
129532181731,527828,209524,165933,2013-03-12,0.0
222066344814,369707,176321,167995,2013-03-28,0.0
116891998138,1091944,37568,165933,2013-03-13,0.0
123646003603,876095,37568,323706,2013-03-17,0.0
40787259322,625933,108252,191747,2013-03-15,0.0
155041095228,1137612,170791,296095,2013-03-30,1.0
75602877358,946941,176321,180548,2013-03-27,1.0
174930994085,285434,108252,36431,2013-03-13,0.0
46354595239,241369,209524,278897,2013-03-05,1.0
220848094985,355471,176321,132336,2013-03-26,0.0
58443838656,546386,176321,48013,2013-03-26,0.0
108588603805,625933,37568,191747,2013-03-26,0.0
236041430320,625933,97335,191747,2013-03-26,0.0
276682215509,369707,69839,167995,2013-03-27,0.0
185883309252,927995,214816,243820,2013-03-18,0.0
284224048798,441373,108252,115119,2013-03-20,1.0
49657936069,336893,176321,157815,2013-03-25,0.0
233219840157,625933,176321,191747,2013-03-30,0.0
236973300461,285434,176321,36431,2013-03-26,1.0
172857199784,168262,176321,36431,2013-03-30,0.0
244835958069,527828,209524,165933,2013-03-06,0.0
32072304794,527828,209524,165933,2013-03-01,0.0
65010184591,616660,176321,67664,2013-03-26,0.0
111710143703,441373,37568,115119,2013-03-13,0.0
146551430831,990955,108252,25613,2013-03-14,1.0
249542415849,1137612,176321,296095,2013-03-30,1.0
30490952543,876095,97335,323706,2013-03-26,0.0
1631566127,355471,176321,132336,2013-03-27,0.0
64160723362,485613,176321,132336,2013-03-27,0.0
256809846535,262773,176321,180548,2013-03-25,1.0
86908307796,441373,176321,115119,2013-03-27,0.0
43478487355,527828,176321,165933,2013-03-29,0.0
235624478771,441373,176321,115119,2013-03-25,0.0
27699961184,283586,176321,5506,2013-03-27,0.0
176344952047,625933,37568,191747,2013-03-13,0.0
121954726952,299747,176321,140529,2013-03-30,1.0
4482081852,441373,176321,115119,2013-03-27,1.0
158824147685,285434,177412,36431,2013-03-25,1.0
102351338552,1056730,170791,5506,2013-03-30,1.0
158677193564,740794,176321,203586,2013-03-29,0.0
178646919717,625933,37568,191747,2013-03-26,0.0
171709004299,625933,176321,191747,2013-03-26,1.0
145278544736,405412,176321,296095,2013-03-27,0.0
216467787015,625933,177412,191747,2013-03-27,0.0
259582496164,616660,176321,67664,2013-03-30,1.0
280196879905,527828,209524,165933,2013-03-01,1.0
144630115627,527828,209524,165933,2013-03-02,0.0
286829369317,625933,177412,191747,2013-03-27,0.0
75964465063,876095,176321,323706,2013-03-30,0.0
241699861087,241369,209524,278897,2013-03-04,0.0
275623538243,1073890,176321,284893,2013-03-26,0.0
83053686960,285434,108252,36431,2013-03-15,1.0
173272043429,625933,176321,191747,2013-03-26,1.0
277486796916,422416,176321,42449,2013-03-26,0.0
56489044506,485613,176321,132336,2013-03-25,0.0
100946516475,276400,176321,276730,2013-03-26,1.0
277892455287,1050704,176321,48013,2013-03-30,0.0
4701245490,441373,176321,115119,2013-03-26,0.0
256615605079,190472,176321,284893,2013-03-26,0.0
155398804161,625933,108252,191747,2013-03-15,0.0
222190917923,369707,37568,167995,2013-03-13,0.0
168909336088,946941,17125,180548,2013-03-26,0.0
218249566555,625933,37568,191747,2013-03-15,0.0
293115853193,672234,176321,276730,2013-03-28,1.0
112911609622,927995,176321,243820,2013-03-29,0.0
231311556226,625933,37568,191747,2013-03-16,0.0
127988437957,369707,176321,167995,2013-03-31,0.0
219740189275,276400,176321,276730,2013-03-26,1.0
196882661892,946941,176321,180548,2013-03-27,0.0
153443566011,527828,209524,165933,2013-03-29,1.0
86188733033,241369,108252,278897,2013-03-14,0.0
225089138917,476177,176321,293974,2013-03-29,0.0
100090690991,422416,176321,42449,2013-03-27,0.0
39176349734,625933,37568,191747,2013-03-13,0.0
206303563032,527828,209524,165933,2013-03-04,0.0
12752728350,625933,176321,191747,2013-03-29,0.0
202696315759,842061,209524,7892,2013-03-05,1.0
133051637291,1091944,176321,165933,2013-03-29,0.0
9288426171,1053332,176321,180548,2013-03-25,1.0
9230976857,1149609,176321,42773,2013-03-25,1.0
258808289593,441373,177412,115119,2013-03-26,0.0
95242775222,625933,65353,191747,2013-03-30,0.0
252900131449,276400,97335,276730,2013-03-25,1.0
149917912551,96431,176321,157815,2013-03-28,0.0
82774602396,306287,176321,109369,2013-03-27,1.0
283949592475,672234,176321,276730,2013-03-25,1.0
57842946127,625933,37568,191747,2013-03-14,0.0
224095917931,625933,37568,191747,2013-03-17,0.0
136266302767,625933,37568,191747,2013-03-17,1.0
264509859149,465875,176321,42773,2013-03-28,0.0
280363501051,306287,176321,109369,2013-03-29,0.0
298618304965,89397,37568,48013,2013-03-16,0.0
50328409561,625933,176321,191747,2013-03-29,0.0
116070366228,190472,176321,284893,2013-03-30,1.0
191601657099,283586,176321,5506,2013-03-27,0.0
184496408849,485613,176321,132336,2013-03-25,0.0
191366644148,1053332,176321,180548,2013-03-27,0.0
15974718663,61430,176321,165933,2013-03-25,1.0
235636909845,405412,176321,296095,2013-03-25,0.0
57074205164,271394,176321,274861,2013-03-29,0.0
3775117329,876095,176321,323706,2013-03-29,0.0
243521492576,672234,176321,276730,2013-03-28,1.0
237254251207,527828,209524,165933,2013-03-23,0.0
39271142927,441373,108252,115119,2013-03-15,0.0
79733052993,129911,69839,115119,2013-03-26,1.0
183137462850,946941,176321,180548,2013-03-25,0.0
61010943743,1137612,176321,296095,2013-03-27,0.0
195619706863,625933,108252,191747,2013-03-22,0.0
56283893326,625933,97335,191747,2013-03-26,1.0
12693599746,394092,176321,42773,2013-03-25,0.0
176298450294,355471,176321,132336,2013-03-27,0.0
49137465209,616660,176321,67664,2013-03-31,1.0
224554951734,96431,176321,157815,2013-03-25,0.0
248714920767,625933,97335,191747,2013-03-25,0.0
128647789249,527828,209524,165933,2013-03-05,0.0
267496783886,860548,108252,243820,2013-03-21,0.0
248910155779,876095,177412,323706,2013-03-27,0.0
213734054265,441373,176321,115119,2013-03-25,0.0
79111475684,946941,176321,180548,2013-03-25,0.0
98048928423,625933,176321,191747,2013-03-28,0.0
290487776991,616660,214816,67664,2013-03-16,0.0
253110178856,441373,176321,115119,2013-03-25,0.0
187417652290,625933,37568,191747,2013-03-16,0.0
204021483087,1091944,176321,165933,2013-03-25,0.0
33459748360,527828,209524,165933,2013-03-01,0.0
289019769676,625933,176321,191747,2013-03-27,0.0
139020894666,527828,209524,165933,2013-03-22,0.0
233749810160,928477,176321,334402,2013-03-25,1.0
11414872593,369707,176321,167995,2013-03-26,0.0
135100921727,285434,176321,36431,2013-03-30,0.0
133551910472,625933,37568,191747,2013-03-13,0.0
109900285192,376928,209524,274861,2013-03-22,0.0
201023288039,117221,176321,7892,2013-03-25,0.0
19412889088,625933,176321,191747,2013-03-29,0.0
228403350344,241369,209524,278897,2013-03-05,1.0
196835243298,527828,209524,165933,2013-03-06,1.0
297011746479,369707,108252,167995,2013-03-15,1.0
157439221332,283586,176321,5506,2013-03-25,0.0
112904849384,588961,176321,132336,2013-03-29,0.0
286345048149,241369,209524,278897,2013-03-23,1.0
213417210115,82449,176321,243820,2013-03-25,1.0
13152676182,990955,176321,25613,2013-03-29,0.0
116063162494,276400,65353,276730,2013-03-30,0.0
187432285199,96431,176321,157815,2013-03-27,0.0
117745925122,355471,176321,132336,2013-03-30,0.0
103989265740,367489,176321,325318,2013-03-26,0.0
287888787120,625933,176321,191747,2013-03-25,0.0
261159632789,82449,176321,243820,2013-03-29,0.0
26001886773,928477,176321,334402,2013-03-26,0.0
155796882771,441373,108252,115119,2013-03-14,0.0
89384661787,1091944,37568,165933,2013-03-23,0.0
247758066119,1137612,176321,296095,2013-03-28,0.0
28428855442,1050704,97335,48013,2013-03-25,0.0
32105157909,82449,176321,243820,2013-03-25,0.0
8907592103,527828,209524,165933,2013-03-28,1.0
96080602193,7845,176321,243820,2013-03-25,0.0
228550059503,928477,176321,334402,2013-03-28,0.0
212831359652,625933,69839,191747,2013-03-26,1.0
98663200736,625933,176321,191747,2013-03-30,0.0
87818977015,31747,176321,36835,2013-03-27,0.0
157543229378,527828,209524,165933,2013-03-23,0.0
285062903717,625933,176321,191747,2013-03-28,0.0
63744724118,402755,176321,203586,2013-03-29,0.0
9837714740,1053332,176321,180548,2013-03-30,0.0
145071024181,625933,176321,191747,2013-03-25,0.0
131837307721,946941,176321,180548,2013-03-26,0.0
290915132225,457755,214816,191747,2013-03-16,0.0
159648067531,625933,37568,191747,2013-03-15,0.0
241623801004,150085,176321,278897,2013-03-27,0.0
171270383913,625933,176321,191747,2013-03-26,1.0
67731476447,129911,17125,115119,2013-03-25,0.0
258203056030,129911,73739,115119,2013-03-25,0.0
182379842206,276400,17125,276730,2013-03-26,0.0
3700008295,61430,176321,165933,2013-03-25,1.0
8152386795,441373,37568,115119,2013-03-26,0.0
237682207393,7845,176321,243820,2013-03-25,0.0
222607305184,876095,176321,323706,2013-03-30,0.0
72464872865,285434,37568,36431,2013-03-16,0.0
223305257580,283586,176321,5506,2013-03-26,0.0
245658279305,625933,176321,191747,2013-03-27,0.0
1415544763,441373,108252,115119,2013-03-27,0.0
81752304679,445592,176321,67664,2013-03-29,0.0
